review_text,rating_svg,date,location,supplier_response,company,rating
"I have bought a Honda distributor model TD42U and after 6 months start to turning on the engine lights + engine failures with RPM below 3.000After contact ATP they said that it's not the part problem.Please avoid buy Distributor because all parts are made with bad quality. After some months, it will start make a lot of issues on the engine.By OEM directly and avoid lose money/time.As this complain will not solve the problem. I will just leave my feedback to the product and to the company.Reply:26/06/2024 > I understand you explained but the distributor itself if bad/poor quality. Right after the warranty over the distributor get a lot of problems. So the part itself is extremely bad. This was inspect buy Honda and Bosch so there is no mistake.",stars-1.svg,2024-06-26 12:02:46+00:00,PT,"Hello Luiz, thank you for your feedback. We would like to sincerely apologize for any inconvenience caused. However, everything has already been explained to you in detail by email. Best regards, Max / ATP customer service",atp-autoteile,1
"Fair prices, Fast delivery",stars-5.svg,2024-06-16 10:27:37+00:00,SE,"Hello Max, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"A part was bought through their portal that should have been compatible with my vehicle, all verified through their website.The part is not compatible with my vehicle. The part was sent back to them for ""further inspection"" although there is little to inspect. The part is a working part but compatible with another engine year.Have not heard back from them for weeks after the part was received by them and a refund was requested. No answers to emails either.I will add this was an engine part, so the engine was taken apart twice because of their error.",stars-1.svg,2024-06-07 13:42:49+00:00,IT,,atp-autoteile,1
"I ordered a steering damper from this website, and within a month, it completely broke. When I contacted customer service, they accused me of making a false claim and refused to replace or refund the item. This has been the worst customer service experience I've ever had with an auto parts company.",stars-1.svg,2024-05-15 21:06:58+00:00,FR,"Hello Nicolas, thank you for your feedback. We apologize for any inconvenience caused. Everything has already been explained to you by email. Best, Max / ATP Customer Service",atp-autoteile,1
Reply from ATP Autoteile,stars-5.svg,2024-05-15 05:56:00+00:00,BG,"Hallo Anton, tausend Dank für die 5 Sterne-Bewertung! Wir danken Dir für Deine Treue und würden uns sehr freuen, Dich noch viele weitere Jahre an unserer Seite zu haben! Beste Grüße Max / ATP-Kundenbetreuung",atp-autoteile,5
Easy ordering and fast delivery. Great!Great to find parts that are not easy available.,stars-5.svg,2024-05-10 10:12:20+00:00,SE,"Hello Ralph, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Hello,didn't recieve item from the order and no body is answering about my issue.",stars-1.svg,2024-04-29 11:01:53+00:00,HR,"Hi Rude, thank you very much for your feedback. We apologize for any inconvenience caused. Please send your customer number and the document number to the following email address: hilfe@atp-autoteile.de. We will look into the matter as soon as we have received your customer data. Thank you very much! Best regards, Max / ATP Customer Service",atp-autoteile,1
"the only problem to object to is the rather long delivery time of the products, on the website they tell you that the delivery time is 3/5 delivery days from the payment of the products, slightly negative communication with the operator, otherwise excellent price/quality. Overall I am very pleased",stars-4.svg,2024-04-28 08:15:41+00:00,RO,"Hello dumitru, thank you for your feedback. We are pleased that you were overall satisfied with your order. As a customer-centric company, we strive to continually advance and optimize our processes. We are very grateful for constructive criticism and suggestions. These are incorporated into our considerations and are the driver for innovations and improvements. Thank you for supporting us in this! Best regards Max / ATP Customer Care",atp-autoteile,4
Top!!!!! 5 Sterne!!,stars-5.svg,2024-04-16 07:58:18+00:00,DE,"Hallo, tausend Dank für die 5 Sterne-Bewertung! Wir danken Dir für Deine Treue und würden uns sehr freuen, Dich noch viele weitere Jahre an unserer Seite zu haben! Beste Grüße Max / ATP-Kundenbetreuung",atp-autoteile,5
The service I received was really fast and the presentation of the products was very good.And even the Price of the products was very good.All in all a very good reputation.Good job at all.,stars-5.svg,2024-03-23 13:59:57+00:00,DE,"Hi Karsten, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Max / ATP Customer Service",atp-autoteile,5
"contacted support straight after shiping and told me it was shipped already but no tracking or anything, just wanted to remove 2 items i pay and add 1 art number  40754603and wanted to add ATP-Artikel-Nr.: 31417285 but completely unhelpfulon order it say some items will be available for shipment Versand am 16. März so i see a big problem with directly saying to me something not possible to add or remove.very unhappy with the service provided",stars-1.svg,2024-03-12 13:08:39+00:00,HR,,atp-autoteile,1
Good communication when I needed help and advice.,stars-5.svg,2024-03-08 16:33:45+00:00,IE,"Hello Denis, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
Immerwieder gut. 👍,stars-5.svg,2024-01-10 11:07:02+00:00,DE,"Hallo Daniel, tausend Dank für die 5 Sterne-Bewertung! Wir danken Dir für Deine Treue und würden uns sehr freuen, Dich noch viele weitere Jahre an unserer Seite zu haben! Beste Grüße Max / ATP-Kundenbetreuung",atp-autoteile,5
"Totally delighted with the prices of the items i purchased, 100% customer service and most of all the quality of service and shipping to Ireland.",stars-5.svg,2023-12-27 10:24:46+00:00,IE,"Hello, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
Reply from ATP Autoteile,stars-5.svg,2023-12-18 10:56:56+00:00,DE,"Hallo, tausend Dank für die 5 Sterne-Bewertung! Wir danken Dir für Deine Treue und würden uns sehr freuen, Dich noch viele weitere Jahre an unserer Seite zu haben! Beste Grüße Max / ATP-Kundenbetreuung",atp-autoteile,5
"Order 110-2312138750 from 13.11.2023 We have order 3 x 40579924 , but received only 2 sets! You said there was no problem... Yes may be for you is it not a problem to lost 81,42 €, but for us it is VERY BIG PROBLEM!  Also we wrote you about order from 19.09.2023 , we did not receive article 31469471 which is another 95,66 € . So until now we have lost 177.11 EURO FOR NON DELIVERED ITEMS FROM YOU!",stars-1.svg,2023-12-07 12:58:48+00:00,BG,"Hi, thank you very much for your feedback. We apologize for any inconvenience caused. Please send your customer number and the document number to the following email address: hilfe@atp-autoteile.de. We will look into the matter as soon as we have received your customer data. Thank you very much! Best regards, Max / ATP Customer Service",atp-autoteile,1
"I ordered a car part from them.The price was lower than with competitors, the order process was really easy, and the shipping was fast. I would order from them again.",stars-5.svg,2023-11-14 11:04:48+00:00,DE,"Hi Juan, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Max / ATP Customer Service",atp-autoteile,5
"I purchased a Bosch battery for my vehicle, the order was shipped pretty quickly. Upon receiving the product it was a good shape and worked perfectly, I swapped the batteries and I'm very satisfied with the new one!Only issue I encountered was the delivery method, they used DPD and they weren't able to enter the gated community so it took two attempts. Recommendation to company, use other delivery services, I wouldn't mind paying for the shipment knowing that there will be no issue.",stars-5.svg,2023-11-10 15:42:13+00:00,DE,"Hi Isaac, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Max / ATP Customer Service",atp-autoteile,5
My experience with your shop was excellent!But the experience with Thule easyfold xt2 trying to attach it on the tow ball was a nightmare 🥵,stars-5.svg,2023-11-07 11:13:36+00:00,GR,"Hi Dimitrios, thank you very much for getting in touch. Happy to be of service and all the best on the road. Kind regards, Max / ATP Customer Service",atp-autoteile,5
Perfect parts! Good prices! Fast delivery!,stars-5.svg,2023-11-03 11:08:04+00:00,SE,"Hello Niklas, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Good quality parts and pretty fast shipping. But packing is really bad, often packages comes broken and have happened parts are missing becuse of that.",stars-4.svg,2023-08-22 10:06:54+00:00,SE,"Hi Andreas, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Max / ATP Customer Service",atp-autoteile,4
"Have used ATP from Cyprus a few times now, Always an excellent service with good prices and quality merchandise. Parts always fitted our  litle Fiat 500 with no issues.",stars-5.svg,2023-07-27 12:55:40+00:00,GB,"Hello Ray, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
Reply from ATP Autoteile,stars-5.svg,2023-06-14 15:27:38+00:00,DE,"Hallo Michael, wir freuen uns zu lesen, dass Du mit unseren Leistungen zufrieden bist! Wir würden Dich auch zukünftig sehr gerne in unserem Shop begrüßen, um Dir dabei helfen zu dürfen, Dein Auto in Schuss zu halten. Beste Grüße Max / ATP-Kundenbetreuung",atp-autoteile,5
Everything as expected.,stars-5.svg,2023-06-07 10:11:31+00:00,NL,"Hello Leon, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Well , what can I say ? I expected far better service from a German company , than to just be ignored regarding a promised refund for a failed alternator....The height of bad manners and clearly hoping I will just ' Go away ' ....For those of you that have had good service , you're  very , very lucky ..",stars-1.svg,2023-03-21 00:24:40+00:00,GB,"Hi Hugh, we apologize for any inconvenience caused. Please send your customer number and the document number to the following email address: hilfe@atp-autoteile.de. We will look into the matter as soon as we have received your customer data. Thank you very much and kind regards, Max / ATP Customer Service",atp-autoteile,1
"When package arrived one part was damaged, it took over 2 days to get an answer from them. After one week they finaly send me a new part. But When it arrive it was not a skf wheel bearing like that i have ordered in the first place, but a cheaper AIC bearing. So now 2 weeks later they want me to ship the wheel bearing back so i Can get the refund istead.",stars-1.svg,2023-03-11 12:11:57+00:00,DK,"Hi Henrik, we apologize for any inconvenience caused. Please send your customer number and the document number to the following email address: hilfe@atp-autoteile.de. We will look into the matter as soon as we have received your customer data. Thank you very much and kind regards, Max / ATP Customer Service",atp-autoteile,1
Reply from ATP Autoteile,stars-5.svg,2023-02-22 15:10:31+00:00,DE,"Hello Aksel, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Business transparency and honesty.Order was placed 7/12/2022, 3 items, all in stock. Each item got DHL individual shipping number 1/11 package arrived Monday 12/12/20222 remaining package Status today 22/12/2022+ ATP customer service should be honest and inform the truth.DHL Tracking Data:Thu, 22.12.2022, 2:18 am, Neumunster, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Wed, 21.12.2022, 00:18, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Tue, 20.12.2022, 00:05, Neumünster, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Mon, December 19, 2022, 1:40 am, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Thu, 15.12.2022, 04:44, Neumünster, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Thu, 08.12.2022, 21:21, GermanyThe international shipment has been handed over to DHL and is being prepared for onward transport to the destination country/area.Wed, 12/07/2022, 10:01 amThe broadcast was announced electronically. As soon as the shipment has been processed by us, you will receive further information.Should I cancel the order?",stars-1.svg,2022-12-22 11:37:27+00:00,DK,,atp-autoteile,1
Fast delivery to Bulgaria. Everything is OK.,stars-5.svg,2022-11-29 15:08:34+00:00,BG,"Hello Stefan, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Walter / ATP Customer Service",atp-autoteile,5
"I ordered two new rear driveshafts for my 2005 BMW X5 e53, 3.0D. The ATP Autoteile website was the only one that made a clear distinction between the driveshafts for the manual version and/or the automatic/steptronic version of the BMW e53 (there is a small difference in lenght of the driveshafts).  The products ordered where exactly as described on the website, dispatch was fast and efficient and delivery flawless.  Deutsche Gründlichkeit and Deutsche Pünktlichkeit all the way through.  Five stars well deserved and seller hightly recommended.",stars-5.svg,2022-11-22 17:01:14+00:00,CY,"Hello Bruno, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Walter / ATP Customer Service",atp-autoteile,5
"Great communication over e-mail, VIN check so the parts fit the vehicle, quick delivery.",stars-5.svg,2022-11-08 13:12:29+00:00,SI,"Hello, thanks for the review! We're thrilled to hear you're enjoying our services. Best wishes, Max / ATP Customer Service",atp-autoteile,5
Empty box arrived by ups today 9th/8/2022 2nd attempt purchased from ATP even driver said its very light 2 suspension torsion bars were ordered. Package said 5kg weight.so we have not opened it and weighed it.Scam always pay with PayPal as i did. Other unfortunate people who haven't report them,stars-1.svg,2022-08-09 17:30:20+00:00,GB,"Hello stevens, thank you for rating us. We are sorry that there were problems with your order. Because we want to provide comprehensive customer service at all times, we will take care of your case immediately. A responsible clerk will contact you as soon as possible. Please send us your customer and receipt number to hilfe@atp-autoteile.de. We apologize for the inconvenience. Best regards, Max / ATP Customer Care",atp-autoteile,1
"You cannot communicate with them. I'd like to know more about my order, which is not shipped yet and want info regarding when it will be shipped. Nobody will answer the phone or mail you back. I've sent multiple mails and tried calling multiple times where nobody picks up the phone (I waited long on the phone, 15+ minutes, you only hear an annoying song and the same reference to their e-mail). My worst experience with a webshop, don't recommend.",stars-1.svg,2022-06-22 12:08:12+00:00,NL,"Hello Alex, thank you for your review. A late delivery should not be a matter of course, we would like to apologize for this inconvenience. Orders received by us are processed immediately and should be delivered within the period we have promised. Unfortunately, due to high demand for one or more items, in rare cases there may be a brief delay in delivery. The order has been sent to you in the meantime. We have sent you further information on this separately to your private e-mail address. Best regards, Max / ATP Customer Care",atp-autoteile,1
Reply from ATP Autoteile,stars-5.svg,2022-06-06 21:14:17+00:00,DK,"Hallo Aleksander, wir freuen uns zu lesen, dass du mit unseren Leistungen zufrieden bist. Wir hoffen dir auch in Zukunft dabei behilflich sein zu dürfen, dein Auto stets in Schuss zu halten. Viele Grüße, Max / ATP-Kundenbetreuung",atp-autoteile,5
With this order I was absolutely NOT happy. Part which costed me 240 euros you packed only in a thin foil so when it arrived by me it had so many scratches... had to invest time and more money to fix it.... if I buy new part then I dont expect to invest more time and money to repair it....very dissapointing and honestly I will think twice before i buy something by you again.,stars-1.svg,2022-05-20 17:29:23+00:00,DE,"Hi, thanks for your comment. We're sorry to hear about your experience. Would you mind emailing hilfe@atp-autoteile.de with a full report on your experience and we'll look into this. Kind regards, Mario / ATP Customer Service",atp-autoteile,1
Comprehensive range available from stock or order. Delivery was fast and well packed. Online order was clear and simple. Price was unbeatable. Recommended,stars-5.svg,2022-02-09 16:32:00+00:00,GB,"Hello, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Quality products competitive pricing, very fast delivery . Thanks!",stars-5.svg,2021-10-18 18:22:07+00:00,DE,"Hello Klaus, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Max/ ATP Customer Service",atp-autoteile,5
"Horrible experience with this online shop, would recommend everybody to stay far away from them. They have no idea what they are doing. Ordered car parts 2 months ago and I still did not get my order or all my money back. Somehow they decided to split my order into 6 packages and not to put any documentation with the packages. As a seller with international shipping, they should know that the receipt has to follow with the package. Even when I asked them to send me 6 receipts for 6 packages per email, they did not know how to do that. Without the proper documentation, the packages could not be imported and I could not pick them up. Had to wait until everything has been returned to seller and then they decide to refund me. But not in a single payment as I paid them. Till now I received 6 payments back and they still owe me around 15% (~110€) of what I paid them. Customer service takes couple days to reply to each emailI will not stop just on this review. YOU SHOULD NOT TAKE MONEY FROM PEOPLE IF YOU DON'T KNOW HOW TO DO YOUR JOB",stars-1.svg,2021-08-27 05:03:35+00:00,NO,"Hello Acid Rain, thanks for taking the time to review us. We’re sorry to hear about your experience. We’d love to speak to you in more detail about this. Could you please email hilfe@atp-autoteile.de? Kind regards, Mario / ATP Customer Service",atp-autoteile,1
"Purchased goods worth £350 after chasing, item has not been despatched. Despite the prompt payment, the seller said that it was not received. Escalated to eBay which confirmed everything is paid for. I've sent proof of purchase and they came back saying that will cancel the order due to UK import tax. Now telling me that I need to wait for my refund for two weeks as the case against was open on eBay and Paypal. true is the case will be closed once refund gets issued.EDIT after reply : Received on 23 June. ""Dear customer,thank you for the message.We have checked the information and can confirm that we have cancelled your order. The amount will automatically be transferred back to your account using the same payment method.""How on earth I would trust you again and freeze more cash. Order still not cancelled on eBay after nearly two weeks of receiving the above message. Please don't play with me like a dumb. You did also ignore PayPal Resolution Centre request to provide more information what's going on. You could resolve the matter in minutes responding in the resolution centre that you are happy to issue the refund however you preferred to complicate things... another reason for others to stay away.",stars-1.svg,2021-07-05 10:05:18+00:00,GB,"Hello Bartosz, thank you for your feedback and the fast answer. Unfortunately we were not able to deliver your order, because it is over the customs limit of 135,00 GBP. My colleagues told you, you should split your order in a few smaller orders, but you didn´t do this. The money transfer will take place over ebay, where you have opened a payment dispute, which is actually in the decision at ebay. After the decision is made through ebay, you will receive your money immediately. Please apologize the inconveniences. Kind regards, Mario / ATP Customer Service",atp-autoteile,1
I’ve bought numerous parts for my ongoing Mk2 Astra / Opel Kadett van restoration from ATP and find the service is better than you can get from retailers in Britain. Super prices and fast shipping. It’s the first place I look for anything I need.,stars-5.svg,2021-06-09 05:01:17+00:00,GB,"Hello Mr McNeice, we are happy to read that you are satisfied with our services. We hope to be able to help you in the future to keep your car in good shape at all times. Kind regards, Mario / ATP Customer Support",atp-autoteile,5
"Best price, fast shipping and good quality. Thanks.",stars-5.svg,2020-10-19 17:32:46+00:00,DE,"Hi Aurelia, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Mario / ATP Customer Service",atp-autoteile,5
Reply from ATP Autoteile,stars-5.svg,2020-08-07 07:04:30+00:00,DE,"Hallo Jasmin, wir danken dir für deine freundliche Bewertung. Da uns die Zufriedenheit unserer Kunden besonders am Herzen liegt, freuen wir uns, dass wir dich mit unseren Produkten begeistern konnten. Wir hoffen, dass wir dich auch weiterhin als Kunde/Kundin bei uns begrüßen dürfen. Viele Grüße, Mario / ATP-Kundenbetreuung",atp-autoteile,5
Reply from ATP Autoteile,stars-5.svg,2020-06-29 10:10:00+00:00,DE,"Hallo Nikolaj, wir sagen herzlichen Dank für das tolle Feedback. Das bestärkt uns darin, jeden Tag noch härter zu arbeiten, um unsere Leistungen stetig zu verbessern. Viele Grüße, Mario / ATP-Kundenbetreuung",atp-autoteile,5
one shock absorbed leaking after only one year done only 3000 miles very disappointed.ATP Autoteile contacted me and with in a week they sent me a new one good German company Thank you.,stars-5.svg,2020-06-09 13:48:43+00:00,GB,"Hi Graham, thank you for your feedback. Please accept our apologies for the experience with the recent purchase. We clearly fell below our promised standards. We are very sorry about that. We have sent you further information to your private email address. Best wishes, Mario / ATP Customer Service",atp-autoteile,5
I have bought many things for my car I recomend all people to buy from this site.ATP AUTOTEILE is the best,stars-5.svg,2020-05-27 20:24:58+00:00,DE,"Hi Khalid, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Mario / ATP Customer Service",atp-autoteile,5
Top.........,stars-5.svg,2020-05-19 19:08:29+00:00,DE,"Hallo Jasko, vielen Dank für die 5-Sterne-Bewertung. Es freut uns sehr, dass Du bisher mit allem zufrieden warst und würden uns freuen, Dich auch bald wieder als Kunden begrüßen zu dürfen. Viele Grüße, Mario / ATP-Kundenbetreuung",atp-autoteile,5
"Your typical shady online retailer. Good prices, fast delivery as long as there's no problem, ordered quite a few things but never more. That's when they show their true morale. I'll edit this when I have the time, but in short: They will go through some lengths to save pennies (wrongly) and don't mind breaking written agreements to do so, even when they mess up in several ways on the same deliviery (deliberately ignoring cruicial emails, loosing the package, sending the wrong shock absorber packed in beat up/ducktaped box for the right one, promising free deliviery for all the mess but backing from that promise in the end when they once again mess up). When they see it's a never ending story (completely their own fault), they decided it'll probably cost to much to honor the agreement (despite me spending hundreds of euro for a lot of parts in the same order)  and just back away leaving me stranded witouth the most cruicial part, one out of four shock absorbers. The ""customer service"" is a joke, they have no feeling for right and wrong and will never go outside the manuscript, regardless if they messed up completely and put a customer in a seriously bad situation. Even the people in charge of customer service totaly lacks basic knowledge or just don't care.Will be posting the email conversations when I have the time so everyone can read it and weep. More than 70 emails back and forth over the course of almost 3 months to deal with the whole shitstorm with a bad ending (yeah, that's right) so will pack it up nicely.Stay away, trust me. Truly, truly horrible organisation.EDITReply to ATP:s reply: Yes, you refunded me the for the ""second"" shipping cost because you should have added that item in the forst order, you lost my order, it was greatly delayedand you sent me the wrong item in an opened and beat up box. So I have paid ONE shipping cost already according to our agreement, but still not recieved the item you agreed to send free of shipping.When you sent me the wrong shockabsorber in a opened and beat up box, which I sent back to you, you only refunded the shockabsorber and you refuse to send me a new one without me paying for the shipping cost again!Maybe it's easier to understand if I put it like this:1. First order. Lost, delayed and wrongly handled. Shipping paid.2. Second order. The item that should have been added to the first one (plus I added a bunch of other things=more money for you). Shipping cost paid again, and for the item of course.3. ONE shipping cost refunded according to agreement. (1 of 2 shipping costs paid)4. Wrong item recieved and returned.5. Wrong item refunded only. (Back at square one, with me missing an item that should have been sent in the first order.)6. You refuse to send a new one for some absurd reason, even though you have sent me the wrong one. Only reply is to place a new order and pay for shipping AGAIN.Do you still not understand?!",stars-1.svg,2020-05-24 13:16:46+00:00,SE,"Hello RK, thank you for your feedback. First of all let me apologize for the inconviences caused. I saw in our system, that the 21,95 Euro shipping costs and 47,26 Euro for one shock absorber has been refunded to your PayPal account already.  I would like to solve the problem together with you, so please write an e-mail with the information what´s missing to hilfe@atp-autoteile.de and I will take care of your matter immediately. Thank you in advance. Kind regards, Mario / ATP Customer Service",atp-autoteile,1
"Absolutely brilliant auto parts service, with a mind-boggling array of parts, nearly always sent next day. Returns are generally handled no questions asked too.",stars-5.svg,2020-04-10 06:58:44+00:00,DE,"Hi Neil, thank you very much for getting in touch. Happy to be of service and all the best on the road. Kind regards, Mario / ATP Customer Service",atp-autoteile,5
"I had a hardware fitting problem, this was rectified at NO extracharge.He"" went the exta mile"" for us ! First class service",stars-5.svg,2020-03-17 19:08:09+00:00,DE,"Hello William, thank you for taking the time to review us. We’re glad you enjoyed your experience with us. Kind regards, Mario / ATP Customer Service",atp-autoteile,5
HelloThe best place to buy auto parts fromRegardsBrianFrom Denmark,stars-5.svg,2020-03-01 20:34:33+00:00,DK,"Hello Brian, thanks for your comment. We're so happy to hear that you're enjoying your ATP experience. Kind regards, Mario / ATP Customer Service",atp-autoteile,5
I have requested the opening of a customer account since December 2019. Unfortunately it is not ready yet. The store's interface should be more user-friendly and from other countries. Remaining all this problem: Files has still been checked,stars-4.svg,2020-02-24 19:39:44+00:00,RO,"Hello Sas, thank you for your feedback. As a customer-oriented company, your satisfaction is very important to us. We are therefore very sorry that we have not fully met your requirements. Of course we will take care of your problems and forward your case to the responsible department. Please send us your customer and voucher number to hilfe@atp-autoteile.de. Thanks for your help. Best regards, Mario / ATP customer support",atp-autoteile,4
"I send parts back to them,after 2 months they dont pay money back.I will go to police report fraud.",stars-1.svg,2020-02-12 16:27:18+00:00,DE,"Hello Bruno, thank you for the new feedback. I´ve checked your matter. Due to a system error the credit notes could not be created. But now the credit notes were created yesterday and the money will be refunded to your PayPal account within the next days. Please apologize the inconveniences. Best regards, Mario / ATP Customer Service",atp-autoteile,1
"What a great service. Was in doubt originally, but at the end received great parts, superbly packed, fantastic price and across the globe to Australia in only 8 days. I have also received refund for cheaper postage. Thank you very much guys, would come back again. Bought Monroe shock absorbers x 2",stars-5.svg,2019-12-16 07:24:02+00:00,AU,,atp-autoteile,5
"Top product, reasonable shipping costs. Perfekt deliverd to Norway.",stars-5.svg,2019-11-14 19:29:49+00:00,NO,,atp-autoteile,5
"***UPDATE*** company refunded cost of parts following this review.  A bit of a hassle unfortunately and I still had to cover the cost of replacing failed part and shock absorber as a result, so still cost me! ***  Rear Coil Springs:  Buyer beware!!!!   Bought these parts as they had a 3 year warranty - Failed within 12 months, unable to contact the company for replacement parts through Ebay as not accepting contact through normal channels.  Had to purchase replacements from another source and pay mechanic to remove broken parts and also replace shock absorber as that had failed as a result of the broken coil spring!  Ended up paying out money twice to have parts fitted a 2 consecutive MOT's.  Now they will not refund cash under warranty and will only send replacement parts, which would have been OK had they been contactable initially.  Would definitely not recommend based on my current experiences trying to resolve this issue.  Sub standard, dangerous parts, never heard of rear coils spring failing in less than 12 months and under 7000 miles!!!!  Buyer beware!!!!UPDATE FOR MARIO : Ebay Item number 372023842858 / WARRANTY CLAIM KD 10113951 (Ticket: ATP-001-25468061)",stars-1.svg,2019-11-26 06:59:06+00:00,GB,"Hello James, thank you very much for the recension and the fast reply. I´ve created your credit note a few minutes ago, so the amount for the springs will be refunded to your paypal account within the next days. Please apologize the inconveniences.. Thank you and best regards, Mario / ATP Customer Service",atp-autoteile,1
"Keep away from this seller, they sell low cost china stuff without waranty.Borght standard turbo charger for a standard wv 1.4 tsi. Last one week then turbo booster Valve melted Total inside. ATP wont replace it. My advise again dont buy from this seller, they Dont accept normal european customer rulles. Looks as a good deal but try calculate worktime to replace the low cost china stuff this is very expensive. Buy quality instead from a serius seller.Only buy from this seller if you dont need waranty and time is not an issue.",stars-1.svg,2019-10-04 13:22:41+00:00,DK,"Hello Kim, thank you for your feedback and the fast response. Please apologize the problems with the delivered turbo charger. I saw that my colleague Marina wrote you an e-mail today. She will talk to our team leader again to find a solution in your case. She will come back to you after she got an answer from her team leader. Please be patient until then. Best regards, Mario / ATP Customer Service",atp-autoteile,1
1A  TOP Danke .,stars-5.svg,2019-09-24 17:37:04+00:00,DE,,atp-autoteile,5
A+ super alles best,stars-5.svg,2019-09-15 13:54:54+00:00,HR,,atp-autoteile,5
By ebay you have more parts then on your official atp site,stars-5.svg,2019-09-10 17:11:50+00:00,NL,,atp-autoteile,5
"Worst ever webshop.! A lot of parts listed as in stock, sending in 1-2 days, are not in stock.! Clever way of using your clients money for improving your cashflow in your bank, and at the same time retaining your customer in the hope of getting the parts.I have done business with you for the last time.( The parts are still listed as in stock here some 14 days after )",stars-1.svg,2019-09-09 17:48:30+00:00,DK,"Hello Finn, thank you for your feedback. Unfortunately one of the parts you´ve ordered were sold out faster as we could change the status in our online shop and we had to re-order it from our supplier. That´s the reason why your delivery was delayed. I´m very sorry about the delay and hope that we can get another chance to prove again in future. Best regards, Mario / ATP Customer Service",atp-autoteile,1
Brilliant at being terrible. Took forever to receive a pair of headlights and when they turned up one was smashed as it hadn’t been protected properly and the other one was defective. Sent both back. 10 days after they had received the headlights I chased them up and they hadn’t sent them yet. 7 days later I receive 1 headlight... So 2 months after having paid for 2 headlights I’ve got 1 headlight in good condition and it’ll probably take another couple of weeks to get the other one. Let’s only hope that I don’t end up with two Right hand side headlights! 😅,stars-1.svg,2019-08-29 14:34:16+00:00,FR,"Hello George, thank you for your fast reply. I checked your issue once again and really need to excuse myself. The colleagues that took care of your case have overseen that you´ve returned both headlights. That´s why we´ve just sent one replacement part. I´ve corrected that mistake and sent the second one right away. It shall arrive at yours within the next 4-6 working days. If there are any further questions please contact us through hilfe@atp-autoteile.de. Once again I am very sorry for the problems caused. Kind regards, Mario / ATP Customer Service",atp-autoteile,1
In allen hinsichten top,stars-5.svg,2019-08-12 18:42:15+00:00,DE,,atp-autoteile,5
"Worst shop I ever experienced online. I bought an Exhaust from them early June through EBAY, after receiving the confirmation and expecting it to fix my car, the item was dispatched and end up returning due to an address issue (even with my correct address on EBAY)  after the piece went back to them, delaying my car fix and leaving me using buses for 2 weeks they wanted to wait for the part to return in order to send me a new one. After much insist and emailing every possible email I found, I got a new part to be sent and they sent it to the WRONG ADDRESS (the probable reason why it was never delivered in the first place). Now, 40 days after all this, I'm still without the part and the money. This company customer service is a joke, if you want to email them, good luck they will take 5 days to get back to you if you're lucky, also, no phone number, sad there's nothing lower than 1 star to give.",stars-1.svg,2019-07-24 09:27:45+00:00,IE,,atp-autoteile,1
Fast delivery,stars-4.svg,2019-07-22 07:47:02+00:00,DK,,atp-autoteile,4
