rating,review_text,date,location,supplier_response,verified,company,domain,language,review_text_en,review_text_clean_en,review_text_clean_light,review_length,sentiment,has_negation
5.0,"Very professional, the prices are good",2024-12-02 11:08:52+00:00,PT,"Hello Oussama ! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",1,autodoc,pt,en,"Very professional, the prices are good",professional price good,"very professional, the prices are good",6,0.4404,False
4.0,"The parts are good,but I am feeling that even after paying the transportation fee also,the parts are reaching after 7 or 8 days.But if you purchase it al the way from china it reaches in 5 or 6 days and also almost no delivery charges.I suggest to make it little faster if possible,as it is just transporting inside europe only.Thank you.",2024-12-01 13:20:24+00:00,PT,"Hello Poruthur Francis Febin! Thank you for taking the time to leave a review of our company. We do our best to speed up all the presses. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",1,autodoc,pt,en,"The parts are good,but I am feeling that even after paying the transportation fee also,the parts are reaching after 7 or 8 days.But if you purchase it al the way from china it reaches in 5 or 6 days and also almost no delivery charges.I suggest to make it little faster if possible,as it is just transporting inside europe only.Thank you.",part good feeling even paying transportation fee part reaching day purchase al way china reach day almost no delivery charge suggest make little faster possible transporting inside europe thank,"the parts are good,but i am feeling that even after paying the transportation fee also,the parts are reaching after 7 or 8 days.but if you purchase it al the way from china it reaches in 5 or 6 days and also almost no delivery charges.i suggest to make it little faster if possible,as it is just transporting inside europe only.thank you.",61,0.1513,True
4.0,looks good have not tryed yet,2024-11-20 13:36:35+00:00,PT,"Hello! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Please, feel free to contact us again. Best regards, AUTODOC Team",1,autodoc,pt,en,looks good have not tryed yet,look good not tryed yet,looks good have not tryed yet,6,0.4404,True
5.0,I ordered filters its fits exactly one i wanted,2024-10-31 14:17:55+00:00,KW,"Hi Meshaal Alnasry! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",1,autodoc,pt,en,I ordered filters its fits exactly one i wanted,ordered filter fit exactly one wanted,i ordered filters its fits exactly one i wanted,9,0.0,False
3.0,"Ordered part for vehicle. Site said it was suitable for vehicle. Part wrong size for vehicle. Contacted Autodoc and they said return it but at my cost. The cost of return would have been more than item, convenient for them to avoid any returns, shipping had been charged already to be supplied incorrect part. Wouldn't recommend this company as they make a mistake and you bear the cost.  Follow up from Autodoc to my complaint was to supply the correct part at no further cost but they say you have to supply original part number or vin number to confirm correct part selection. Seems that there system doesn't link vin to registration number which seems strange! As for supplying OEM numbers are not practical to do on some items as this means the vehicle would be unusable while waiting for parts, not really a reasonable thing to do for most people. I eventually received the correct part at no extra cost after customer care got involved. The customer care were very good and keen to keep me happy. I received a voucher as a good will gesture also. I still think they need to rethink their policy on   wrong parts supplied as they are the experts and when it says it fits your vehicle then it  doesn't, it should not cost you anything to return and to charge an extra premium on shipping terms to avoid this isn't acceptable. I have changed my rating to ok but will be careful of ordering anything that I need urgently. Again I was treated well by customer care.",2024-11-14 10:39:25+00:00,PT,"Hello Bruce, We're incredibly sorry about your disappointment with our service. Please note that by registration number you can only limit the list of parts to parts that fit your car model. The final check for compatibility is possible only with the help of the OEN (Original Equipment Number). Before placing an order, you should check the OEN indicated in the description of the item. Also note, that we offer a SO (Safe Order) option at checkout which allows you to return within 200 days and gives you a free return label. Please contact us at help@autodoc.de and provide your order details, so we can check your case. Best Regards, AUTODOC Team",0,autodoc,pt,en,"Ordered part for vehicle. Site said it was suitable for vehicle. Part wrong size for vehicle. Contacted Autodoc and they said return it but at my cost. The cost of return would have been more than item, convenient for them to avoid any returns, shipping had been charged already to be supplied incorrect part. Wouldn't recommend this company as they make a mistake and you bear the cost.  Follow up from Autodoc to my complaint was to supply the correct part at no further cost but they say you have to supply original part number or vin number to confirm correct part selection. Seems that there system doesn't link vin to registration number which seems strange! As for supplying OEM numbers are not practical to do on some items as this means the vehicle would be unusable while waiting for parts, not really a reasonable thing to do for most people. I eventually received the correct part at no extra cost after customer care got involved. The customer care were very good and keen to keep me happy. I received a voucher as a good will gesture also. I still think they need to rethink their policy on   wrong parts supplied as they are the experts and when it says it fits your vehicle then it  doesn't, it should not cost you anything to return and to charge an extra premium on shipping terms to avoid this isn't acceptable. I have changed my rating to ok but will be careful of ordering anything that I need urgently. Again I was treated well by customer care.",ordered part vehicle site said wa suitable vehicle part wrong size vehicle contacted autodoc said return cost cost return would item convenient avoid return shipping charged already supplied incorrect part recommend company make mistake bear cost follow autodoc complaint wa supply correct part no cost say supply original part number vin number confirm correct part selection seems system link vin registration number seems strange! supplying oem number not practical item mean vehicle would unusable waiting part not really reasonable thing people eventually received correct part no extra cost customer care got involved customer care good keen keep happy received voucher good gesture still think need rethink policy wrong part supplied expert say fit vehicle not cost anything return charge extra premium shipping term avoid acceptable changed rating ok careful ordering anything need urgently wa treated well customer care,"ordered part for vehicle. site said it was suitable for vehicle. part wrong size for vehicle. contacted autodoc and they said return it but at my cost. the cost of return would have been more than item, convenient for them to avoid any returns, shipping had been charged already to be supplied incorrect part. wouldn't recommend this company as they make a mistake and you bear the cost.  follow up from autodoc to my complaint was to supply the correct part at no further cost but they say you have to supply original part number or vin number to confirm correct part selection. seems that there system doesn't link vin to registration number which seems strange! as for supplying oem numbers are not practical to do on some items as this means the vehicle would be unusable while waiting for parts, not really a reasonable thing to do for most people. i eventually received the correct part at no extra cost after customer care got involved. the customer care were very good and keen to keep me happy. i received a voucher as a good will gesture also. i still think they need to rethink their policy on   wrong parts supplied as they are the experts and when it says it fits your vehicle then it  doesn't, it should not cost you anything to return and to charge an extra premium on shipping terms to avoid this isn't acceptable. i have changed my rating to ok but will be careful of ordering anything that i need urgently. again i was treated well by customer care.",265,0.9309,True
5.0,As peças estavam certas e chegaram a tempo.,2024-10-28 20:53:29+00:00,PT,"Bom dia José! Agradecemos a preferência. Nada disto faria sentido se não pudéssemos entregar o melhor serviço. Obrigada pela compra realizada! Gratos, a Equipa AUTODOC",1,autodoc,pt,pt,The parts were correct and arrived on time.,part correct arrived time,the parts were correct and arrived on time.,8,0.0,False
4.0,"All fantastic! Suggestion to improve the shipping, takes a few days to receive the items",2024-10-24 14:18:51+00:00,PT,"Hi! Thank you for taking the time to leave a review of our company. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",1,autodoc,pt,en,"All fantastic! Suggestion to improve the shipping, takes a few days to receive the items",fantastic! suggestion improve shipping take day receive item,"all fantastic! suggestion to improve the shipping, takes a few days to receive the items",15,0.7777,False
2.0,The delivery driver didn't even make an attempt at delivery. He just left it at a random pick up point. First i was notified an attemptwd delivery had been made which it hadnt and then another saying it was left in a random stationary store 20 min away from my house,2024-10-14 14:12:49+00:00,PT,"Hello, We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team.",1,autodoc,pt,en,The delivery driver didn't even make an attempt at delivery. He just left it at a random pick up point. First i was notified an attemptwd delivery had been made which it hadnt and then another saying it was left in a random stationary store 20 min away from my house,delivery driver even make attempt delivery left random pick point first wa notified attemptwd delivery made hadnt another saying wa left random stationary store min away house,the delivery driver didn't even make an attempt at delivery. he just left it at a random pick up point. first i was notified an attemptwd delivery had been made which it hadnt and then another saying it was left in a random stationary store 20 min away from my house,51,0.0,True
5.0,All the parts arrived in good condition,2024-09-26 14:43:48+00:00,PT,"Hello Rick! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",1,autodoc,pt,en,All the parts arrived in good condition,part arrived good condition,all the parts arrived in good condition,7,0.4404,False
3.0,dentro do esperado.,2024-09-22 13:17:03+00:00,BR,"Bom dia Camilo! Gostaríamos de agradecer o teu contacto, que mereceu a nossa melhor atenção. O nosso departamento de controlo de qualidade entrará em contato. Atentamente, a Equipa AUTODOC",1,autodoc,pt,pt,as expected.,expected,as expected.,3,0.0,False
1.0,"I've ordered windshields and the website was saying that they fit my car. I've paid 9! euro for the delivery and waited for 1 week will they will be delivered from Germany to Portugal. When I've received them - it turned out that they are not compatible with my car..at all!I wanted to return them - but then it turned out that I need to pay for the delivery. I've tried to reach customer support - they said that I've chosen the wrong delivery option and I sware there were no options to select delivery back. Even if you'll read their policies of delivery there is not a single word about that they cover the costs of delivery! This is terrible service that is just taking money from the customers, selling them smth not fitting their cars. be careful! they will simply take your money!Never will use this terrible service again!",2024-09-03 18:26:36+00:00,PT,"Hello Mariia! We recommend that you check the OEN references before placing an order. You can find them in the product description. Such a check gives you almost 100% guarantee that you are ordering the exact part you need. If you encounter problems, please send us your car's details (make, model, year of manufacture, VIN/Chassis number) and a list of required spare parts at trust@autodoc.eu. We will select the best compatible parts for your car. Please also note that Safe Order is automatically enabled for your convenience. We highly recommend taking advantage of this feature, which allows you to return parts within 200 days at no cost using our free return label. This information is available on our website. If you also need help with the return process, please contact us with the order number and we will gladly help you! Best regards, AUTODOC Team",0,autodoc,pt,en,"I've ordered windshields and the website was saying that they fit my car. I've paid 9! euro for the delivery and waited for 1 week will they will be delivered from Germany to Portugal. When I've received them - it turned out that they are not compatible with my car..at all!I wanted to return them - but then it turned out that I need to pay for the delivery. I've tried to reach customer support - they said that I've chosen the wrong delivery option and I sware there were no options to select delivery back. Even if you'll read their policies of delivery there is not a single word about that they cover the costs of delivery! This is terrible service that is just taking money from the customers, selling them smth not fitting their cars. be careful! they will simply take your money!Never will use this terrible service again!",ordered windshield website wa saying fit car paid ! euro delivery waited week delivered germany portugal received turned not compatible car all!i wanted return turned need pay delivery tried reach customer support said chosen wrong delivery option sware no option select delivery back even read policy delivery not single word cover cost delivery! terrible service taking money customer selling smth not fitting car careful! simply take money!never use terrible service again!,"i've ordered windshields and the website was saying that they fit my car. i've paid 9! euro for the delivery and waited for 1 week will they will be delivered from germany to portugal. when i've received them - it turned out that they are not compatible with my car..at all!i wanted to return them - but then it turned out that i need to pay for the delivery. i've tried to reach customer support - they said that i've chosen the wrong delivery option and i sware there were no options to select delivery back. even if you'll read their policies of delivery there is not a single word about that they cover the costs of delivery! this is terrible service that is just taking money from the customers, selling them smth not fitting their cars. be careful! they will simply take your money!never will use this terrible service again!",151,-0.9254,True
5.0,"Fair prices, seems like original items and fast delivery (to Portugal)",2024-08-01 12:51:04+00:00,PT,"Hi Oz Renzer! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",0,autodoc,pt,en,"Fair prices, seems like original items and fast delivery (to Portugal)",fair price seems like original item fast delivery portugal,"fair prices, seems like original items and fast delivery (to portugal)",11,0.7269,False
5.0,The only thing to improve is the description/ tech specification and a chat online but is a good experience afterall.,2024-07-20 15:45:38+00:00,MX,"Hello Vitor! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",1,autodoc,pt,en,The only thing to improve is the description/ tech specification and a chat online but is a good experience afterall.,thing improve description tech specification chat online good experience afterall,the only thing to improve is the description/ tech specification and a chat online but is a good experience afterall.,20,0.7003,False
5.0,Highly recommend AutoDoc! Easy and seamless shopping experience and they know what customer service is. I will definitely use them again.,2024-07-16 13:08:48+00:00,PT,"Hello Nina ! Thank you for your positive feedback! Best regards, AUTODOC Team",0,autodoc,pt,en,Highly recommend AutoDoc! Easy and seamless shopping experience and they know what customer service is. I will definitely use them again.,highly recommend autodoc! easy seamless shopping experience know customer service definitely use,highly recommend autodoc! easy and seamless shopping experience and they know what customer service is. i will definitely use them again.,21,0.838,True
1.0,"Second time ordering with Auto-Doc... No responsibilityIn short they sell sell sell and then when you have a problem or the replacement part comes and breaks clips on your vehicle.... Oh sorry it's not the right part we don't sell the right part for your vehicle!Hang about! I searched by registration and your search was adamant it was the right part and offered me a selection of parts. however... get the part and then hit problems whereby it breaks your vehicle clips needing to now replace two parts on my van and....Of course in true Auto-Doc style! Not our responsibility and here's your money back.... what about the part it's broken on my van?Again not your responsibility.... Of CourseNever again will I be ordering from this place.... both times problems and both times.... denied anything to do with them....Still got a sale though and keeping your investors happy not the clients.Good riddance AUTO-D**Khe*ds!REPLY TO YOUR NONSENSE BELOWYou didn’t at all tell me this… your website asks for a registration and then sells parts to you based on your vehicle… great! seems like a great way to order parts!Just like when I purchased parts for my Renault megane iii and had problems then too. But I gave you a second chanceAs soon as there’s an issue, can we have your VIN and here it comes… oh sorry this… sorry that! The website is wrong and we don’t sell that part… it’s not our fault, we don’t stock the part, you need the original and it’s the same defending lines as the first time around when I had problems I even pre-empted the response on the web chat but keep lying to make your business model look genuine when it’s completely disgusting to treat people like piggy banks to extort.You respond here with more lies… keep the money, shove your refund and find a way to stop lying about how to choose to do business… completely and honestly distrustfully disgusting. You’ll never get another penny from me and anyone I know…All you have to do people who are reading  this is go on YouTube and watch the number of people who have ordered and have issues with cheap parts breaking within the first screw lug falling off or parts not fitting to know this happens to everyoneWish I would have found this lot on YouTube first and never orders from these againAnyway… like I said keep your investors happy by robbing peoples hard earned money then using the same after sale defending lines to accept no responsibility and then offer peanuts when it’s cost people hundreds to repair the additional damage from your totally incorrect parts sold by vehicle registrationFor you information I could have for Renault directly and purchased the part cheaper than having the second part repaired on my van you cheap tacky part snappedThe clips off of and saved money no I’ve undergone the cost of betting both parts repairedDisgusting, predatory dishonest business 100%",2024-07-15 08:34:46+00:00,PT,"Hello Westley, We are sorry you faced inconveniences. We informed you that we can't offer you the compatible part as it can be only original and you need to contact your official dealer and we offered you a refund for the part. Our quality control manager will contact you in the nearest time. Best Regards, AUTODOC Team",0,autodoc,pt,en,"Second time ordering with Auto-Doc... No responsibilityIn short they sell sell sell and then when you have a problem or the replacement part comes and breaks clips on your vehicle.... Oh sorry it's not the right part we don't sell the right part for your vehicle!Hang about! I searched by registration and your search was adamant it was the right part and offered me a selection of parts. however... get the part and then hit problems whereby it breaks your vehicle clips needing to now replace two parts on my van and....Of course in true Auto-Doc style! Not our responsibility and here's your money back.... what about the part it's broken on my van?Again not your responsibility.... Of CourseNever again will I be ordering from this place.... both times problems and both times.... denied anything to do with them....Still got a sale though and keeping your investors happy not the clients.Good riddance AUTO-D**Khe*ds!REPLY TO YOUR NONSENSE BELOWYou didn’t at all tell me this… your website asks for a registration and then sells parts to you based on your vehicle… great! seems like a great way to order parts!Just like when I purchased parts for my Renault megane iii and had problems then too. But I gave you a second chanceAs soon as there’s an issue, can we have your VIN and here it comes… oh sorry this… sorry that! The website is wrong and we don’t sell that part… it’s not our fault, we don’t stock the part, you need the original and it’s the same defending lines as the first time around when I had problems I even pre-empted the response on the web chat but keep lying to make your business model look genuine when it’s completely disgusting to treat people like piggy banks to extort.You respond here with more lies… keep the money, shove your refund and find a way to stop lying about how to choose to do business… completely and honestly distrustfully disgusting. You’ll never get another penny from me and anyone I know…All you have to do people who are reading  this is go on YouTube and watch the number of people who have ordered and have issues with cheap parts breaking within the first screw lug falling off or parts not fitting to know this happens to everyoneWish I would have found this lot on YouTube first and never orders from these againAnyway… like I said keep your investors happy by robbing peoples hard earned money then using the same after sale defending lines to accept no responsibility and then offer peanuts when it’s cost people hundreds to repair the additional damage from your totally incorrect parts sold by vehicle registrationFor you information I could have for Renault directly and purchased the part cheaper than having the second part repaired on my van you cheap tacky part snappedThe clips off of and saved money no I’ve undergone the cost of betting both parts repairedDisgusting, predatory dishonest business 100%",second time ordering auto doc no responsibilityin short sell sell sell problem replacement part come break clip vehicle oh sorry not right part sell right part vehicle!hang about! searched registration search wa adamant wa right part offered selection part however get part hit problem whereby break vehicle clip needing replace two part van course true auto doc style! not responsibility money back part broken van?again not responsibility coursenever ordering place time problem time denied anything still got sale though keeping investor happy not client good riddance auto khe ds!reply nonsense belowyou tell website asks registration sell part based vehicle great! seems like great way order parts!just like purchased part renault megane iii problem gave second chanceas soon issue vin come oh sorry sorry that! website wrong sell part not fault stock part need original defending line first time around problem even pre empted response web chat keep lying make business model look genuine completely disgusting treat people like piggy bank extort respond lie keep money shove refund find way stop lying choose business completely honestly distrustfully disgusting never get another penny anyone know people reading go youtube watch number people ordered issue cheap part breaking within first screw lug falling part not fitting know happens everyonewish would found lot youtube first never order againanyway like said keep investor happy robbing people hard earned money using sale defending line accept no responsibility offer peanut cost people hundred repair additional damage totally incorrect part sold vehicle registrationfor information could renault directly purchased part cheaper second part repaired van cheap tacky part snappedthe clip saved money no undergone cost betting part repaireddisgusting predatory dishonest business,"second time ordering with auto-doc... no responsibilityin short they sell sell sell and then when you have a problem or the replacement part comes and breaks clips on your vehicle.... oh sorry it's not the right part we don't sell the right part for your vehicle!hang about! i searched by registration and your search was adamant it was the right part and offered me a selection of parts. however... get the part and then hit problems whereby it breaks your vehicle clips needing to now replace two parts on my van and....of course in true auto-doc style! not our responsibility and here's your money back.... what about the part it's broken on my van?again not your responsibility.... of coursenever again will i be ordering from this place.... both times problems and both times.... denied anything to do with them....still got a sale though and keeping your investors happy not the clients.good riddance auto-d**khe*ds!reply to your nonsense belowyou didn’t at all tell me this… your website asks for a registration and then sells parts to you based on your vehicle… great! seems like a great way to order parts!just like when i purchased parts for my renault megane iii and had problems then too. but i gave you a second chanceas soon as there’s an issue, can we have your vin and here it comes… oh sorry this… sorry that! the website is wrong and we don’t sell that part… it’s not our fault, we don’t stock the part, you need the original and it’s the same defending lines as the first time around when i had problems i even pre-empted the response on the web chat but keep lying to make your business model look genuine when it’s completely disgusting to treat people like piggy banks to extort.you respond here with more lies… keep the money, shove your refund and find a way to stop lying about how to choose to do business… completely and honestly distrustfully disgusting. you’ll never get another penny from me and anyone i know…all you have to do people who are reading  this is go on youtube and watch the number of people who have ordered and have issues with cheap parts breaking within the first screw lug falling off or parts not fitting to know this happens to everyonewish i would have found this lot on youtube first and never orders from these againanyway… like i said keep your investors happy by robbing peoples hard earned money then using the same after sale defending lines to accept no responsibility and then offer peanuts when it’s cost people hundreds to repair the additional damage from your totally incorrect parts sold by vehicle registrationfor you information i could have for renault directly and purchased the part cheaper than having the second part repaired on my van you cheap tacky part snappedthe clips off of and saved money no i’ve undergone the cost of betting both parts repaireddisgusting, predatory dishonest business 100%",495,-0.9725,True
5.0,Very good price and compatible parts,2024-07-02 13:54:57+00:00,PT,"Hello Sarker Mohammad Imran! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",1,autodoc,pt,en,Very good price and compatible parts,good price compatible part,very good price and compatible parts,6,0.4927,False
5.0,Okay. Tudo conforme descrito e suficientemente rápido. A repetir.,2024-06-28 16:03:33+00:00,PT,"Hello Manuel! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",1,autodoc,pt,es,Okay. Everything as described and fast enough. Repeating.,okay everything described fast enough repeating,okay. everything as described and fast enough. repeating.,9,0.2263,True
5.0,Quick shipping and easy to confirm if parts are suitable for the vehicle!,2024-06-24 13:04:49+00:00,PT,"Hello Paulo! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",1,autodoc,pt,en,Quick shipping and easy to confirm if parts are suitable for the vehicle!,quick shipping easy confirm part suitable vehicle!,quick shipping and easy to confirm if parts are suitable for the vehicle!,13,0.4926,False
4.0,"Received only half of the product I wanted to buy because of unclear description by the item.However, today I received a notification that they will not charge me for shipping costs for my next purchase👍",2024-06-17 11:17:06+00:00,PT,"Hello Peter, We are sorry you faced inconveniences. As we see we offered you free shipping but the chat was ended. Maybe some technical issue has occurred. Our quality control manager will check the case and contact you in the nearest time. Best Regards, AUTODOC Team",1,autodoc,pt,en,"Received only half of the product I wanted to buy because of unclear description by the item.However, today I received a notification that they will not charge me for shipping costs for my next purchase👍",received half product wanted buy unclear description item however today received notification not charge shipping cost next purchase,"received only half of the product i wanted to buy because of unclear description by the item.however, today i received a notification that they will not charge me for shipping costs for my next purchase👍",35,-0.25,True
1.0,"I placed an order for a headlight for my Mercedes on May 26th, paid for it and never received the material. I have made several complaints but so far they have not refunded me. The carrier's tracking says they are still waiting to receive the material from the warehouse. Autodoc says he's waiting for a response from the warehouse. It's too bad. They should reimburse me and then solve the problem internally.",2024-06-13 08:59:31+00:00,PT,"Hello David, We are sorry you faced inconveniences. Our quality control manager will check the case and contact you in the nearest time. Best Regards, AUTODOC Team",0,autodoc,pt,en,"I placed an order for a headlight for my Mercedes on May 26th, paid for it and never received the material. I have made several complaints but so far they have not refunded me. The carrier's tracking says they are still waiting to receive the material from the warehouse. Autodoc says he's waiting for a response from the warehouse. It's too bad. They should reimburse me and then solve the problem internally.",placed order headlight mercedes may th paid never received material made several complaint far not refunded carrier tracking say still waiting receive material warehouse autodoc say waiting response warehouse bad reimburse solve problem internally,"i placed an order for a headlight for my mercedes on may 26th, paid for it and never received the material. i have made several complaints but so far they have not refunded me. the carrier's tracking says they are still waiting to receive the material from the warehouse. autodoc says he's waiting for a response from the warehouse. it's too bad. they should reimburse me and then solve the problem internally.",72,-0.8381,True
4.0,"I ordered tailgate support for my Volvo V70 1998, but they where 0.5cm too long, also measured with the originals on the car. The advertising say they are 27cm, but they are 27.5cm long, from center of the hole, to center of the other hole. I purchased a new set from another brand, paid for it and send the first set back, still waiting for my refund now. The new set arrived and they where also wrong length, 27.5cm, even if it is set to be 27.0 cm. These supporters are impossible to push together, even with full body weight (100kg) So I gave up and cut it in both ends, to get the correct measure and they now fit perfectly on my car. I like your service and the product might also be good, but the sizes on this part is very wrong.",2024-06-01 13:54:21+00:00,ES,"Dear Chris, Thank you for choosing our company. We are sorry for the inconvenience caused. Please, contact us at trust@autodoc.dk and provide us with order details. Our Quality Control team will check the information and answer your questions. Best Regards, Your AUTODOC Team.",1,autodoc,pt,en,"I ordered tailgate support for my Volvo V70 1998, but they where 0.5cm too long, also measured with the originals on the car. The advertising say they are 27cm, but they are 27.5cm long, from center of the hole, to center of the other hole. I purchased a new set from another brand, paid for it and send the first set back, still waiting for my refund now. The new set arrived and they where also wrong length, 27.5cm, even if it is set to be 27.0 cm. These supporters are impossible to push together, even with full body weight (100kg) So I gave up and cut it in both ends, to get the correct measure and they now fit perfectly on my car. I like your service and the product might also be good, but the sizes on this part is very wrong.",ordered tailgate support volvo v cm long measured original car advertising say cm cm long center hole center hole purchased new set another brand paid send first set back still waiting refund new set arrived wrong length cm even set cm supporter impossible push together even full body weight kg gave cut end get correct measure fit perfectly car like service product might good size part wrong,"i ordered tailgate support for my volvo v70 1998, but they where 0.5cm too long, also measured with the originals on the car. the advertising say they are 27cm, but they are 27.5cm long, from center of the hole, to center of the other hole. i purchased a new set from another brand, paid for it and send the first set back, still waiting for my refund now. the new set arrived and they where also wrong length, 27.5cm, even if it is set to be 27.0 cm. these supporters are impossible to push together, even with full body weight (100kg) so i gave up and cut it in both ends, to get the correct measure and they now fit perfectly on my car. i like your service and the product might also be good, but the sizes on this part is very wrong.",144,0.8875,True
5.0,"On my last order, there was a specific care in selecting a water pump of better quality with a metal impeller and better seals. It was order a water pump from Meyle part number 1132200021HD  instead Autodoc decided to send instead a much lower qualitity pump Doltz A224, with plastic impeller and all lower components and giving me back some 7 euros for diference. Bad from Autodoc from sending lower and cheaper parts than the ones the clients ordered and paid for without informing the customer.I have been ordering from Autodoc from a long time. Sometimes Autodoc would change a part by selecting the next imediatly above priced compatible part, but now seems that they prefer to send some their ""prefered"" brands lower quality and return whatever difference value they find ok to do it..... edited from the original review and problem was solved... because autodoc help, customer service was very efficient and fast to solve and compensate for the trouble and promise to be more careful in the future contacting the client first in these situations.The diference in a good and trusty bussiness is not about having or not having problems.. it is all about how fast and well the problems are solved. So I am happy and will continue to buy from Autodoc",2024-05-24 14:07:05+00:00,PT,"Hello Victor, We are sorry you faced inconveniences. Our Quality control manager will check your case and contact you concerning this issue. Best Regards, AUTODOC Team",0,autodoc,pt,en,"On my last order, there was a specific care in selecting a water pump of better quality with a metal impeller and better seals. It was order a water pump from Meyle part number 1132200021HD  instead Autodoc decided to send instead a much lower qualitity pump Doltz A224, with plastic impeller and all lower components and giving me back some 7 euros for diference. Bad from Autodoc from sending lower and cheaper parts than the ones the clients ordered and paid for without informing the customer.I have been ordering from Autodoc from a long time. Sometimes Autodoc would change a part by selecting the next imediatly above priced compatible part, but now seems that they prefer to send some their ""prefered"" brands lower quality and return whatever difference value they find ok to do it..... edited from the original review and problem was solved... because autodoc help, customer service was very efficient and fast to solve and compensate for the trouble and promise to be more careful in the future contacting the client first in these situations.The diference in a good and trusty bussiness is not about having or not having problems.. it is all about how fast and well the problems are solved. So I am happy and will continue to buy from Autodoc",last order wa specific care selecting water pump better quality metal impeller better seal wa order water pump meyle part number hd instead autodoc decided send instead much lower qualitity pump doltz plastic impeller lower component giving back euro diference bad autodoc sending lower cheaper part one client ordered paid without informing customer ordering autodoc long time sometimes autodoc would change part selecting next imediatly priced compatible part seems prefer send prefered brand lower quality return whatever difference value find ok edited original review problem wa solved autodoc help customer service wa efficient fast solve compensate trouble promise careful future contacting client first situation diference good trusty bussiness not not problem fast well problem solved happy continue buy autodoc,"on my last order, there was a specific care in selecting a water pump of better quality with a metal impeller and better seals. it was order a water pump from meyle part number 1132200021hd  instead autodoc decided to send instead a much lower qualitity pump doltz a224, with plastic impeller and all lower components and giving me back some 7 euros for diference. bad from autodoc from sending lower and cheaper parts than the ones the clients ordered and paid for without informing the customer.i have been ordering from autodoc from a long time. sometimes autodoc would change a part by selecting the next imediatly above priced compatible part, but now seems that they prefer to send some their ""prefered"" brands lower quality and return whatever difference value they find ok to do it..... edited from the original review and problem was solved... because autodoc help, customer service was very efficient and fast to solve and compensate for the trouble and promise to be more careful in the future contacting the client first in these situations.the diference in a good and trusty bussiness is not about having or not having problems.. it is all about how fast and well the problems are solved. so i am happy and will continue to buy from autodoc",215,0.9869,True
